,step,mx,final,xy
1593,15,5,0.0,"(-161.0, -1262.0)"
1594,15,5,-38.0,"(-161.0, -1262.0)"
1595,15,5,-28.0,"(-161.0, -1262.0)"
1596,15,5,-28.0,"(-161.0, -1262.0)"
1597,15,5,-28.0,"(-161.0, -1262.0)"
1598,15,5,-4.0,"(-161.0, -1262.0)"
1599,15,5,-4.0,"(-161.0, -1262.0)"
1600,15,10,-1.0,"(-1112.0, -1314.0)"
1601,15,10,-21.0,"(-1112.0, -1314.0)"
1602,15,10,-1.0,"(-1112.0, -1314.0)"
1603,15,10,-1.0,"(-1112.0, -1314.0)"
1604,15,10,2.0,"(-1112.0, -1314.0)"
1605,15,10,-21.0,"(-1112.0, -1314.0)"
1606,15,10,-18.0,"(-1112.0, -1314.0)"
1607,15,10,-1.0,"(-1112.0, -1314.0)"
1608,15,10,-1.0,"(-1112.0, -1314.0)"
1609,15,10,-23.0,"(-1112.0, -1314.0)"
1610,15,10,-18.0,"(-1112.0, -1314.0)"
1611,15,10,-20.0,"(-1112.0, -1314.0)"
1612,15,10,-19.0,"(-1112.0, -1314.0)"
1613,15,10,2.0,"(-1112.0, -1314.0)"
1614,15,10,-24.0,"(-1112.0, -1314.0)"
1615,15,10,2.0,"(-1112.0, -1314.0)"
1616,15,10,-19.0,"(-1112.0, -1314.0)"
1617,15,10,-17.0,"(-1112.0, -1314.0)"
1618,15,10,-22.0,"(-1112.0, -1314.0)"
1619,15,10,-17.0,"(-1112.0, -1314.0)"
1620,15,10,-24.0,"(-1112.0, -1314.0)"
1621,15,10,-1.0,"(-1112.0, -1314.0)"
1622,15,10,-25.0,"(-1112.0, -1314.0)"
1623,15,10,-27.0,"(-1112.0, -1314.0)"
1624,15,10,-25.0,"(-1112.0, -1314.0)"
1625,15,10,-25.0,"(-1112.0, -1314.0)"
1626,15,10,0.0,"(-1112.0, -1314.0)"
1627,15,10,1.0,"(-1112.0, -1314.0)"
1628,15,10,-21.0,"(-1112.0, -1314.0)"
1629,15,10,0.0,"(-1112.0, -1314.0)"
1630,15,10,-24.0,"(-1112.0, -1314.0)"
1631,15,10,-26.0,"(-1112.0, -1314.0)"
1632,15,10,2.0,"(-1112.0, -1314.0)"
1633,15,10,-19.0,"(-1112.0, -1314.0)"
1634,15,10,-25.0,"(-1112.0, -1314.0)"
1635,15,10,-17.0,"(-1112.0, -1314.0)"
1636,15,10,-1.0,"(-1112.0, -1314.0)"
1637,15,10,-25.0,"(-1112.0, -1314.0)"
1638,15,10,2.0,"(-1112.0, -1314.0)"
1639,15,10,-17.0,"(-1112.0, -1314.0)"
1640,15,10,-26.0,"(-1112.0, -1314.0)"
1641,15,10,-24.0,"(-1112.0, -1314.0)"
1642,15,10,-17.0,"(-1112.0, -1314.0)"
1643,15,10,-1.0,"(-1112.0, -1314.0)"
1644,15,10,-1.0,"(-1112.0, -1314.0)"
1645,15,10,-27.0,"(-1112.0, -1314.0)"
1646,15,10,-20.0,"(-1112.0, -1314.0)"
1647,15,10,-24.0,"(-1112.0, -1314.0)"
1648,15,10,-27.0,"(-1112.0, -1314.0)"
1649,15,10,-17.0,"(-1112.0, -1314.0)"
1650,15,10,-22.0,"(-1112.0, -1314.0)"
1651,15,10,0.0,"(-1112.0, -1314.0)"
1652,15,10,-18.0,"(-1112.0, -1314.0)"
1653,15,10,1.0,"(-1112.0, -1314.0)"
1654,15,10,-17.0,"(-1112.0, -1314.0)"
1655,15,10,-23.0,"(-1112.0, -1314.0)"
1656,15,10,-17.0,"(-1112.0, -1314.0)"
1657,15,10,-25.0,"(-1112.0, -1314.0)"
1658,15,10,-18.0,"(-1112.0, -1314.0)"
1659,15,10,-20.0,"(-1112.0, -1314.0)"
1660,15,10,-20.0,"(-1112.0, -1314.0)"
1661,15,10,-17.0,"(-1112.0, -1314.0)"
1662,15,10,-17.0,"(-1112.0, -1314.0)"
1663,15,10,-25.0,"(-1112.0, -1314.0)"
1664,15,10,-23.0,"(-1112.0, -1314.0)"
1665,15,10,0.0,"(-1112.0, -1314.0)"
1666,15,10,-21.0,"(-1112.0, -1314.0)"
1667,15,10,-19.0,"(-1112.0, -1314.0)"
1668,15,10,-19.0,"(-1112.0, -1314.0)"
1669,15,10,-26.0,"(-1112.0, -1314.0)"
1670,15,10,-25.0,"(-1112.0, -1314.0)"
1671,15,10,-20.0,"(-1112.0, -1314.0)"
1672,15,10,-17.0,"(-1112.0, -1314.0)"
1673,15,10,-25.0,"(-1112.0, -1314.0)"
1674,15,10,-23.0,"(-1112.0, -1314.0)"
1675,15,10,-27.0,"(-1112.0, -1314.0)"
1676,15,10,-23.0,"(-1112.0, -1314.0)"
1677,15,10,-23.0,"(-1112.0, -1314.0)"
1678,15,10,-19.0,"(-1112.0, -1314.0)"
1679,15,10,-17.0,"(-1112.0, -1314.0)"
1680,15,10,-20.0,"(-1112.0, -1314.0)"
1681,15,10,1.0,"(-1112.0, -1314.0)"
1682,15,10,-17.0,"(-1112.0, -1314.0)"
1683,15,10,-24.0,"(-1112.0, -1314.0)"
1684,15,10,-23.0,"(-1112.0, -1314.0)"
1685,15,10,-17.0,"(-1112.0, -1314.0)"
1686,15,10,0.0,"(-1112.0, -1314.0)"
1687,15,10,0.0,"(-1112.0, -1314.0)"
1688,15,10,-23.0,"(-1112.0, -1314.0)"
1689,15,10,-24.0,"(-1112.0, -1314.0)"
1690,15,10,-17.0,"(-1112.0, -1314.0)"
1691,15,10,-18.0,"(-1112.0, -1314.0)"
1692,15,10,-21.0,"(-1112.0, -1314.0)"
1693,15,10,-24.0,"(-1112.0, -1314.0)"
1694,15,10,-17.0,"(-1112.0, -1314.0)"
1695,15,10,-27.0,"(-1112.0, -1314.0)"
1696,15,10,-17.0,"(-1112.0, -1314.0)"
1697,15,10,-18.0,"(-1112.0, -1314.0)"
1698,15,10,-27.0,"(-1112.0, -1314.0)"
1699,15,10,-26.0,"(-1112.0, -1314.0)"
1700,15,15,60.0,"(-111.0, -2717.0)"
1701,15,15,86.0,"(-111.0, -2717.0)"
1702,15,15,-38.0,"(-111.0, -2717.0)"
1703,15,15,76.0,"(-111.0, -2717.0)"
1704,15,15,-39.0,"(-111.0, -2717.0)"
1705,15,15,-37.0,"(-111.0, -2717.0)"
1706,15,15,-2.0,"(-111.0, -2717.0)"
1707,15,15,75.0,"(-111.0, -2717.0)"
1708,15,15,-38.0,"(-111.0, -2717.0)"
1709,15,15,95.0,"(-111.0, -2717.0)"
1710,15,15,5.0,"(-111.0, -2717.0)"
1711,15,15,-18.0,"(-111.0, -2717.0)"
1712,15,15,82.0,"(-111.0, -2717.0)"
1713,15,15,-18.0,"(-111.0, -2717.0)"
1714,15,15,-36.0,"(-111.0, -2717.0)"
1715,15,15,-19.0,"(-111.0, -2717.0)"
1716,15,15,-20.0,"(-111.0, -2717.0)"
1717,15,15,-36.0,"(-111.0, -2717.0)"
1718,15,15,-18.0,"(-111.0, -2717.0)"
1719,15,15,59.0,"(-111.0, -2717.0)"
1720,15,15,-36.0,"(-111.0, -2717.0)"
1721,15,15,65.0,"(-111.0, -2717.0)"
1722,15,15,92.0,"(-111.0, -2717.0)"
1723,15,15,-2.0,"(-111.0, -2717.0)"
1724,15,15,-19.0,"(-111.0, -2717.0)"
1725,15,15,-20.0,"(-111.0, -2717.0)"
1726,15,15,75.0,"(-111.0, -2717.0)"
1727,15,15,74.0,"(-111.0, -2717.0)"
1728,15,15,66.0,"(-111.0, -2717.0)"
1729,15,15,87.0,"(-111.0, -2717.0)"
1730,15,15,76.0,"(-111.0, -2717.0)"
1731,15,15,1.0,"(-111.0, -2717.0)"
1732,15,15,5.0,"(-111.0, -2717.0)"
1733,15,15,-37.0,"(-111.0, -2717.0)"
1734,15,15,-36.0,"(-111.0, -2717.0)"
1735,15,15,61.0,"(-111.0, -2717.0)"
1736,15,15,60.0,"(-111.0, -2717.0)"
1737,15,15,-18.0,"(-111.0, -2717.0)"
1738,15,15,76.0,"(-111.0, -2717.0)"
1739,15,15,82.0,"(-111.0, -2717.0)"
1740,15,15,3.0,"(-111.0, -2717.0)"
1741,15,15,75.0,"(-111.0, -2717.0)"
1742,15,15,-37.0,"(-111.0, -2717.0)"
1743,15,15,59.0,"(-111.0, -2717.0)"
1744,15,15,96.0,"(-111.0, -2717.0)"
1745,15,15,-38.0,"(-111.0, -2717.0)"
1746,15,15,-20.0,"(-111.0, -2717.0)"
1747,15,15,3.0,"(-111.0, -2717.0)"
1748,15,15,-36.0,"(-111.0, -2717.0)"
1749,15,15,66.0,"(-111.0, -2717.0)"
1750,15,15,-18.0,"(-111.0, -2717.0)"
1751,15,15,61.0,"(-111.0, -2717.0)"
1752,15,15,-2.0,"(-111.0, -2717.0)"
1753,15,15,-36.0,"(-111.0, -2717.0)"
1754,15,15,-20.0,"(-111.0, -2717.0)"
1755,15,15,2.0,"(-111.0, -2717.0)"
1756,15,15,3.0,"(-111.0, -2717.0)"
1757,15,15,-38.0,"(-111.0, -2717.0)"
1758,15,15,76.0,"(-111.0, -2717.0)"
1759,15,15,-36.0,"(-111.0, -2717.0)"
1760,15,15,3.0,"(-111.0, -2717.0)"
1761,15,15,-18.0,"(-111.0, -2717.0)"
1762,15,15,74.0,"(-111.0, -2717.0)"
1763,15,15,-18.0,"(-111.0, -2717.0)"
1764,15,15,-36.0,"(-111.0, -2717.0)"
1765,15,15,74.0,"(-111.0, -2717.0)"
1766,15,15,-18.0,"(-111.0, -2717.0)"
1767,15,15,-19.0,"(-111.0, -2717.0)"
1768,15,15,95.0,"(-111.0, -2717.0)"
1769,15,15,-36.0,"(-111.0, -2717.0)"
1770,15,15,-38.0,"(-111.0, -2717.0)"
1771,15,15,-36.0,"(-111.0, -2717.0)"
1772,15,15,-19.0,"(-111.0, -2717.0)"
1773,15,15,1.0,"(-111.0, -2717.0)"
1774,15,15,-39.0,"(-111.0, -2717.0)"
1775,15,15,93.0,"(-111.0, -2717.0)"
1776,15,15,3.0,"(-111.0, -2717.0)"
1777,15,15,5.0,"(-111.0, -2717.0)"
1778,15,15,-2.0,"(-111.0, -2717.0)"
1779,15,15,63.0,"(-111.0, -2717.0)"
1780,15,15,92.0,"(-111.0, -2717.0)"
1781,15,15,75.0,"(-111.0, -2717.0)"
1782,15,15,-38.0,"(-111.0, -2717.0)"
1783,15,15,-36.0,"(-111.0, -2717.0)"
1784,15,15,-36.0,"(-111.0, -2717.0)"
1785,15,15,75.0,"(-111.0, -2717.0)"
1786,15,15,-18.0,"(-111.0, -2717.0)"
1787,15,15,95.0,"(-111.0, -2717.0)"
1788,15,15,94.0,"(-111.0, -2717.0)"
1789,15,15,74.0,"(-111.0, -2717.0)"
1790,15,15,-39.0,"(-111.0, -2717.0)"
1791,15,15,-38.0,"(-111.0, -2717.0)"
1792,15,15,5.0,"(-111.0, -2717.0)"
1793,15,15,-20.0,"(-111.0, -2717.0)"
1794,15,15,1.0,"(-111.0, -2717.0)"
1795,15,15,-39.0,"(-111.0, -2717.0)"
1796,15,15,-2.0,"(-111.0, -2717.0)"
1797,15,15,-20.0,"(-111.0, -2717.0)"
1798,15,15,86.0,"(-111.0, -2717.0)"
1799,15,15,94.0,"(-111.0, -2717.0)"
1800,15,20,86.0,"(-69.0, -2876.0)"
1801,15,20,90.0,"(-69.0, -2876.0)"
1802,15,20,95.0,"(-69.0, -2876.0)"
1803,15,20,89.0,"(-69.0, -2876.0)"
1804,15,20,89.0,"(-69.0, -2876.0)"
1805,15,20,84.0,"(-69.0, -2876.0)"
1806,15,20,84.0,"(-69.0, -2876.0)"
1807,15,20,91.0,"(-69.0, -2876.0)"
1808,15,20,82.0,"(-69.0, -2876.0)"
1809,15,20,86.0,"(-69.0, -2876.0)"
1810,15,20,91.0,"(-69.0, -2876.0)"
1811,15,20,82.0,"(-69.0, -2876.0)"
1812,15,20,83.0,"(-69.0, -2876.0)"
1813,15,20,95.0,"(-69.0, -2876.0)"
1814,15,20,95.0,"(-69.0, -2876.0)"
1815,15,20,87.0,"(-69.0, -2876.0)"
1816,15,20,91.0,"(-69.0, -2876.0)"
1817,15,20,85.0,"(-69.0, -2876.0)"
1818,15,20,87.0,"(-69.0, -2876.0)"
1819,15,20,88.0,"(-69.0, -2876.0)"
1820,15,20,90.0,"(-69.0, -2876.0)"
1821,15,20,93.0,"(-69.0, -2876.0)"
1822,15,20,91.0,"(-69.0, -2876.0)"
1823,15,20,95.0,"(-69.0, -2876.0)"
1824,15,20,91.0,"(-69.0, -2876.0)"
1825,15,20,93.0,"(-69.0, -2876.0)"
1826,15,20,88.0,"(-69.0, -2876.0)"
1827,15,20,86.0,"(-69.0, -2876.0)"
1828,15,20,87.0,"(-69.0, -2876.0)"
1829,15,20,84.0,"(-69.0, -2876.0)"
1830,15,20,85.0,"(-69.0, -2876.0)"
1831,15,20,91.0,"(-69.0, -2876.0)"
1832,15,20,95.0,"(-69.0, -2876.0)"
1833,15,20,92.0,"(-69.0, -2876.0)"
1834,15,20,84.0,"(-69.0, -2876.0)"
1835,15,20,95.0,"(-69.0, -2876.0)"
1836,15,20,89.0,"(-69.0, -2876.0)"
1837,15,20,84.0,"(-69.0, -2876.0)"
1838,15,20,88.0,"(-69.0, -2876.0)"
1839,15,20,93.0,"(-69.0, -2876.0)"
1840,15,20,90.0,"(-69.0, -2876.0)"
1841,15,20,87.0,"(-69.0, -2876.0)"
1842,15,20,90.0,"(-69.0, -2876.0)"
1843,15,20,85.0,"(-69.0, -2876.0)"
1844,15,20,82.0,"(-69.0, -2876.0)"
1845,15,20,88.0,"(-69.0, -2876.0)"
1846,15,20,95.0,"(-69.0, -2876.0)"
1847,15,20,91.0,"(-69.0, -2876.0)"
1848,15,20,92.0,"(-69.0, -2876.0)"
1849,15,20,95.0,"(-69.0, -2876.0)"
1850,15,20,83.0,"(-69.0, -2876.0)"
1851,15,20,88.0,"(-69.0, -2876.0)"
1852,15,20,93.0,"(-69.0, -2876.0)"
1853,15,20,88.0,"(-69.0, -2876.0)"
1854,15,20,95.0,"(-69.0, -2876.0)"
1855,15,20,89.0,"(-69.0, -2876.0)"
1856,15,20,89.0,"(-69.0, -2876.0)"
1857,15,20,90.0,"(-69.0, -2876.0)"
1858,15,20,86.0,"(-69.0, -2876.0)"
1859,15,20,85.0,"(-69.0, -2876.0)"
1860,15,20,92.0,"(-69.0, -2876.0)"
1861,15,20,89.0,"(-69.0, -2876.0)"
1862,15,20,84.0,"(-69.0, -2876.0)"
1863,15,20,88.0,"(-69.0, -2876.0)"
1864,15,20,91.0,"(-69.0, -2876.0)"
1865,15,20,88.0,"(-69.0, -2876.0)"
1866,15,20,81.0,"(-69.0, -2876.0)"
1867,15,20,91.0,"(-69.0, -2876.0)"
1868,15,20,85.0,"(-69.0, -2876.0)"
1869,15,20,92.0,"(-69.0, -2876.0)"
1870,15,20,90.0,"(-69.0, -2876.0)"
1871,15,20,85.0,"(-69.0, -2876.0)"
1872,15,20,81.0,"(-69.0, -2876.0)"
1873,15,20,83.0,"(-69.0, -2876.0)"
1874,15,20,95.0,"(-69.0, -2876.0)"
1875,15,20,91.0,"(-69.0, -2876.0)"
1876,15,20,86.0,"(-69.0, -2876.0)"
1877,15,20,95.0,"(-69.0, -2876.0)"
1878,15,20,82.0,"(-69.0, -2876.0)"
1879,15,20,82.0,"(-69.0, -2876.0)"
1880,15,20,93.0,"(-69.0, -2876.0)"
1881,15,20,92.0,"(-69.0, -2876.0)"
1882,15,20,81.0,"(-69.0, -2876.0)"
1883,15,20,92.0,"(-69.0, -2876.0)"
1884,15,20,95.0,"(-69.0, -2876.0)"
1885,15,20,93.0,"(-69.0, -2876.0)"
1886,15,20,90.0,"(-69.0, -2876.0)"
1887,15,20,91.0,"(-69.0, -2876.0)"
1888,15,20,92.0,"(-69.0, -2876.0)"
1889,15,20,83.0,"(-69.0, -2876.0)"
1890,15,20,94.0,"(-69.0, -2876.0)"
1891,15,20,92.0,"(-69.0, -2876.0)"
1892,15,20,95.0,"(-69.0, -2876.0)"
1893,15,20,90.0,"(-69.0, -2876.0)"
1894,15,20,92.0,"(-69.0, -2876.0)"
1895,15,20,90.0,"(-69.0, -2876.0)"
1896,15,20,93.0,"(-69.0, -2876.0)"
1897,15,20,83.0,"(-69.0, -2876.0)"
1898,15,20,90.0,"(-69.0, -2876.0)"
1899,15,20,81.0,"(-69.0, -2876.0)"
1900,15,50,-48.0,"(-4478.0, -4476.0)"
1901,15,50,-48.0,"(-4478.0, -4476.0)"
1902,15,50,-43.0,"(-4478.0, -4476.0)"
1903,15,50,-47.0,"(-4478.0, -4476.0)"
1904,15,50,-5.0,"(-4478.0, -4476.0)"
1905,15,50,-25.0,"(-4478.0, -4476.0)"
1906,15,50,-6.0,"(-4478.0, -4476.0)"
1907,15,50,-45.0,"(-4478.0, -4476.0)"
1908,15,50,-25.0,"(-4478.0, -4476.0)"
1909,15,50,-48.0,"(-4478.0, -4476.0)"
1910,15,50,-39.0,"(-4478.0, -4476.0)"
1911,15,50,-45.0,"(-4478.0, -4476.0)"
1912,15,50,-25.0,"(-4478.0, -4476.0)"
1913,15,50,-25.0,"(-4478.0, -4476.0)"
1914,15,50,-47.0,"(-4478.0, -4476.0)"
1915,15,50,-49.0,"(-4478.0, -4476.0)"
1916,15,50,-38.0,"(-4478.0, -4476.0)"
1917,15,50,-47.0,"(-4478.0, -4476.0)"
1918,15,50,-48.0,"(-4478.0, -4476.0)"
1919,15,50,-48.0,"(-4478.0, -4476.0)"
1920,15,50,-26.0,"(-4478.0, -4476.0)"
1921,15,50,-48.0,"(-4478.0, -4476.0)"
1922,15,50,-39.0,"(-4478.0, -4476.0)"
1923,15,50,-43.0,"(-4478.0, -4476.0)"
1924,15,50,-26.0,"(-4478.0, -4476.0)"
1925,15,50,-49.0,"(-4478.0, -4476.0)"
1926,15,50,-38.0,"(-4478.0, -4476.0)"
1927,15,50,-27.0,"(-4478.0, -4476.0)"
1928,15,50,-27.0,"(-4478.0, -4476.0)"
1929,15,50,-44.0,"(-4478.0, -4476.0)"
1930,15,50,-25.0,"(-4478.0, -4476.0)"
1931,15,50,-45.0,"(-4478.0, -4476.0)"
1932,15,50,-26.0,"(-4478.0, -4476.0)"
1933,15,50,-48.0,"(-4478.0, -4476.0)"
1934,15,50,-38.0,"(-4478.0, -4476.0)"
1935,15,50,-25.0,"(-4478.0, -4476.0)"
1936,15,50,-25.0,"(-4478.0, -4476.0)"
1937,15,50,-43.0,"(-4478.0, -4476.0)"
1938,15,50,-26.0,"(-4478.0, -4476.0)"
1939,15,50,-25.0,"(-4478.0, -4476.0)"
1940,15,50,-47.0,"(-4478.0, -4476.0)"
1941,15,50,-27.0,"(-4478.0, -4476.0)"
1942,15,50,-46.0,"(-4478.0, -4476.0)"
1943,15,50,-39.0,"(-4478.0, -4476.0)"
1944,15,50,-44.0,"(-4478.0, -4476.0)"
1945,15,50,-39.0,"(-4478.0, -4476.0)"
1946,15,50,-37.0,"(-4478.0, -4476.0)"
1947,15,50,-25.0,"(-4478.0, -4476.0)"
1948,15,50,-25.0,"(-4478.0, -4476.0)"
1949,15,50,-27.0,"(-4478.0, -4476.0)"
1950,15,50,-47.0,"(-4478.0, -4476.0)"
1951,15,50,-26.0,"(-4478.0, -4476.0)"
1952,15,50,-43.0,"(-4478.0, -4476.0)"
1953,15,50,-39.0,"(-4478.0, -4476.0)"
