,z,xy,focus,file,brenner,range,entropy,sobel,variance,power,nz
514,9440.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009440z_025537x_005728y_093729F.tiff,20864730.0,177548.0,5.111164734708982,-741106904.0,629.7479659197252,2019670254.0,67.0
515,9440.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009440z_025537x_006035y_093706F.tiff,19149330.0,168995.0,5.273504779801998,889085560.0,1016.7972854919083,2257265452.0,69.0
516,9441.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009441z_024210x_005955y_093797F.tiff,30361816.0,119818.0,6.185815812636761,-2390921480.0,2350.8711727188474,1943794950.0,61.0
517,9441.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009441z_025537x_004145y_093834F.tiff,27954652.0,113115.0,6.004770885539344,-943950104.0,1639.031333716852,516320915.0,58.0
518,9441.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009441z_026736x_004145y_093692F.tiff,30519850.0,79318.0,6.396542085849531,1057833012.0,1786.5967452374753,2953119013.0,72.0
519,9441.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009441z_027353x_004145y_093672F.tiff,16609002.0,157563.0,4.9430721847414265,-2130019428.0,227.51113078369855,158806418.0,74.0
520,9442.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009442z_025537x_005728y_093729F.tiff,20559420.0,174886.0,5.1295082877108635,-1686678656.0,597.5935770622672,1961909837.0,69.0
521,9442.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009442z_025537x_006035y_093706F.tiff,19109322.0,165122.0,5.295832551397807,1311071156.0,976.4749311566881,2225017160.0,71.0
522,9443.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009443z_024210x_005955y_093797F.tiff,29772384.0,114600.0,6.218816310952831,2388431684.0,2208.3483386394437,2097496266.0,63.0
523,9443.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009443z_025537x_004145y_093834F.tiff,26751286.0,102429.0,6.055254513946956,-562080224.0,1407.9950070766743,502222133.0,60.0
524,9443.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009443z_026736x_004145y_093692F.tiff,29664428.0,75241.0,6.404466101370374,-1400069648.0,1685.006374019065,2855883040.0,74.0
525,9443.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009443z_027353x_004145y_093672F.tiff,16645748.0,151158.0,4.9692102171186345,3452396136.0,209.0028742796856,160677861.0,76.0
526,9444.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009444z_022735x_005314y_093987F.tiff,22144802.0,218291.0,4.606994537675483,-454366420.0,1460.2461446370462,1395659909.0,45.0
527,9444.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009444z_025537x_005728y_093729F.tiff,20777522.0,167952.0,5.193981450882844,-1588875232.0,551.268163383404,1952857394.0,71.0
528,9444.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009444z_025537x_006035y_093706F.tiff,18938392.0,161542.0,5.324547711109562,1818476096.0,937.9919549703525,2215899299.0,73.0
529,9445.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009445z_024210x_005955y_093797F.tiff,29515370.0,109836.0,6.255201703676086,398093224.0,2105.809119538351,2239718038.0,65.0
530,9445.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009445z_026736x_004145y_093692F.tiff,29512104.0,72287.0,6.4179008747413295,-3140614084.0,1623.6888281570402,2927053711.0,76.0
531,9446.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009446z_022735x_005314y_093987F.tiff,21493318.0,216615.0,4.6441010214026015,-561702308.0,1376.494105735687,1394525684.0,47.0
532,9446.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009446z_025537x_006035y_093706F.tiff,18648638.0,155942.0,5.356943706471899,3479753332.0,858.0848414810661,2173457396.0,75.0
533,9447.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009447z_024210x_005955y_093797F.tiff,29063916.0,105328.0,6.28501286880232,3095305220.0,1985.656475488222,2356157342.0,67.0
534,9447.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009447z_025537x_004145y_093834F.tiff,26247768.0,99839.0,6.073997161001122,-384007392.0,1331.322417050142,509297026.0,64.0
535,9447.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009447z_026736x_004145y_093692F.tiff,29020936.0,69135.0,6.420420854830609,2823888628.0,1542.96614489223,2867716051.0,78.0
536,9447.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009447z_027353x_004145y_093672F.tiff,16599464.0,146933.0,4.988885129301553,3864743700.0,203.90962864598575,173051956.0,80.0
537,9448.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009448z_022735x_005314y_093987F.tiff,21123168.0,214138.0,4.689547332212028,963553832.0,1311.4930086189584,1398903450.0,49.0
538,9448.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009448z_025537x_005728y_093729F.tiff,20681460.0,159851.0,5.249736679888761,2389091436.0,507.416541494593,1891509099.0,75.0
539,9449.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009449z_024210x_005955y_093797F.tiff,28477088.0,100814.0,6.311186364543274,1049173616.0,1862.81192291016,2501081081.0,69.0
540,9449.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009449z_025537x_004145y_093834F.tiff,26087694.0,94900.0,6.091120554246042,-3037781264.0,1250.520075926202,580810663.0,66.0
541,9449.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009449z_026736x_004145y_093692F.tiff,28741662.0,66166.0,6.4269544469910365,-466549448.0,1469.8643158376135,2900046874.0,80.0
542,9449.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009449z_027353x_004145y_093672F.tiff,16364124.0,145345.0,4.991509253654443,3079641176.0,195.59284109698257,122191820.0,82.0
543,9450.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009450z_022735x_005314y_093987F.tiff,20644662.0,211166.0,4.735761937777904,-1710491052.0,1235.3042225438635,1423832280.0,51.0
544,9450.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009450z_025537x_006035y_093706F.tiff,18513990.0,152506.0,5.373829237871547,-168932128.0,826.3526862935224,2189026506.0,79.0
545,9451.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009451z_024210x_005955y_093797F.tiff,28136620.0,96417.0,6.331582627856149,-670793868.0,1759.9845569163142,2637374300.0,71.0
546,9451.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009451z_025537x_004145y_093834F.tiff,25813486.0,91429.0,6.103655317870511,2908744284.0,1180.7173249919,617602288.0,68.0
547,9451.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009451z_026736x_004145y_093692F.tiff,28327234.0,62515.0,6.4330160320215555,1396836660.0,1395.0649479832744,2889757669.0,82.0
548,9451.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009451z_027353x_004145y_093672F.tiff,16727992.0,140213.0,5.002960298961274,-149224160.0,186.9885593581509,123054631.0,84.0
549,9452.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009452z_022735x_005314y_093987F.tiff,20165392.0,210147.0,4.767814677209286,1672168672.0,1173.9370271330506,1503853683.0,53.0
550,9452.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009452z_025537x_005728y_093729F.tiff,20610468.0,155389.0,5.2775871310946085,1126615508.0,486.98727126469396,1858133854.0,79.0
551,9452.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009452z_025537x_006035y_093706F.tiff,18500028.0,149318.0,5.38553027069277,-29859364.0,786.1310922017387,2200810826.0,81.0
552,9453.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009453z_024210x_005955y_093797F.tiff,27954030.0,91882.0,6.354002753066445,-796289852.0,1680.5847402669049,2851544982.0,73.0
553,9453.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009453z_025537x_004145y_093834F.tiff,25567738.0,87679.0,6.11360775989658,350396592.0,1120.4654835585434,641005729.0,70.0
554,9453.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009453z_026736x_004145y_093692F.tiff,27968566.0,59306.0,6.427422470788925,-2479339340.0,1318.2670537960541,2798011527.0,84.0
555,9453.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009453z_027353x_004145y_093672F.tiff,16713062.0,138066.0,5.015878044258342,5184832.0,181.8197418141117,111299201.0,86.0
556,9454.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009454z_022735x_005314y_093987F.tiff,20052966.0,205305.0,4.814762484971778,642935640.0,1102.9565588782204,1592891834.0,55.0
557,9454.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009454z_025537x_005728y_093729F.tiff,20374416.0,151803.0,5.297783813266801,395041088.0,468.3359017446503,1826219311.0,81.0
558,9454.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009454z_025537x_006035y_093706F.tiff,18401876.0,147349.0,5.396584680465454,288090008.0,757.0260702484794,2219549508.0,83.0
559,9455.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009455z_024210x_005955y_093797F.tiff,27668514.0,87983.0,6.370554691980994,2454115800.0,1595.0350687194264,3086689975.0,75.0
560,9455.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009455z_025537x_004145y_093834F.tiff,25408010.0,84343.0,6.1250099299040786,-185223540.0,1068.141958883822,719292634.0,72.0
561,9455.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009455z_026736x_004145y_093692F.tiff,27751000.0,56369.0,6.4288500503014925,200390952.0,1256.5695606364668,2789472320.0,86.0
562,9455.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009455z_027353x_004145y_093672F.tiff,16696038.0,131669.0,5.027220979707731,173124356.0,170.59017274057175,76617338.0,88.0
563,9456.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009456z_022735x_005314y_093987F.tiff,19792310.0,202384.0,4.854574815001117,83443224.0,1048.105770132319,1701179358.0,57.0
564,9456.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009456z_025537x_005728y_093729F.tiff,19721070.0,147512.0,5.32372235461658,2404388172.0,428.36315968651087,1760307892.0,83.0
565,9456.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009456z_025537x_006035y_093706F.tiff,18178134.0,144284.0,5.404807574161142,639478620.0,728.4125688977433,2281826071.0,85.0
566,9457.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009457z_025537x_004145y_093834F.tiff,25048814.0,80061.0,6.127272676091748,777351132.0,1000.8445657675161,792825619.0,74.0
567,9457.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009457z_026736x_004145y_093692F.tiff,27459924.0,53318.0,6.427871808106919,-1418700152.0,1191.2510933373221,2776436686.0,88.0
568,9458.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009458z_022735x_005314y_093987F.tiff,19463960.0,199825.0,4.895743397993598,3984192516.0,994.8047668118727,1758389651.0,59.0
569,9458.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009458z_025537x_006035y_093706F.tiff,18253856.0,140935.0,5.418428592091507,1786504860.0,706.2954710754896,2381661560.0,87.0
570,9459.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009459z_024210x_005955y_093797F.tiff,27274922.0,78326.0,6.396292162822675,48611256.0,1424.7416191586105,3807660170.0,79.0
571,9459.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009459z_025537x_004145y_093834F.tiff,24862306.0,75361.0,6.132722295780817,112349776.0,938.9046713165292,859797192.0,76.0
572,9459.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009459z_026736x_004145y_093692F.tiff,26974168.0,50157.0,6.422896422262327,3202823320.0,1124.4324394327891,2750148769.0,90.0
573,9459.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009459z_027353x_004145y_093672F.tiff,16609888.0,128283.0,5.039318255846362,791239988.0,167.15660939524798,95051213.0,92.0
574,9460.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009460z_025537x_005728y_093729F.tiff,19896200.0,141135.0,5.359597199816503,2748808556.0,416.2179318285691,1785264261.0,87.0
575,9460.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009460z_025537x_006035y_093706F.tiff,18151952.0,137537.0,5.424828275669993,1998896484.0,674.6549611191424,2458726657.0,89.0
576,9461.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009461z_024210x_005955y_093797F.tiff,27107154.0,74524.0,6.40825225758134,1570841056.0,1365.8078465004894,3936909209.0,81.0
577,9461.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009461z_025537x_004145y_093834F.tiff,24677922.0,72542.0,6.134679117599839,-2068151600.0,886.6167607885211,898580212.0,78.0
578,9461.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009461z_026736x_004145y_093692F.tiff,26993600.0,46506.0,6.4204689981107474,891198732.0,1066.8073494299792,2753252038.0,92.0
579,9461.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009461z_027353x_004145y_093672F.tiff,16626942.0,127251.0,5.0369833704134015,1019187480.0,162.04992080106007,117577895.0,94.0
580,9462.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009462z_022735x_005314y_093987F.tiff,19226390.0,195301.0,4.974257287511414,-1036199084.0,908.1657159687221,1913106914.0,63.0
581,9462.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009462z_025537x_005728y_093729F.tiff,19722952.0,137864.0,5.368071037666229,1188753288.0,395.41761272332985,1715170771.0,89.0
582,9462.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009462z_025537x_006035y_093706F.tiff,17850438.0,135892.0,5.42719493391981,2427038864.0,649.5782370274571,2508306209.0,91.0
583,9463.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009463z_024210x_005955y_093797F.tiff,26958614.0,70430.0,6.4218974970392635,115966084.0,1299.8341635600304,3929873437.0,83.0
584,9463.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009463z_025537x_004145y_093834F.tiff,24642374.0,68662.0,6.136162707909813,-1954941308.0,846.0091017238335,890716895.0,80.0
585,9463.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009463z_026736x_004145y_093692F.tiff,26759498.0,44178.0,6.41279610538789,2611274280.0,1012.9174251090415,2725171974.0,94.0
586,9463.0,"(27353.0, 4145.0)",9367.0,D:\WorkDrive\Images\FL\009463z_027353x_004145y_093672F.tiff,16661550.0,121899.0,5.045296015152661,1263692732.0,154.18785662930026,108785825.0,96.0
587,9464.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009464z_022735x_005314y_093987F.tiff,19115324.0,192398.0,5.011609922892954,228627040.0,867.5771127273911,1960983100.0,65.0
588,9464.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009464z_025537x_005728y_093729F.tiff,19375848.0,129119.0,5.398097436098208,-981773656.0,365.73796251911585,1662275247.0,91.0
589,9464.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009464z_025537x_006035y_093706F.tiff,18011686.0,132780.0,5.43561403169106,3053109424.0,627.8522938737622,2511266353.0,93.0
590,9465.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009465z_025537x_004145y_093834F.tiff,24443884.0,64935.0,6.134408876845873,-3375691308.0,803.4390229792573,837279995.0,82.0
591,9465.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009465z_026736x_004145y_093692F.tiff,26608032.0,41820.0,6.40562813847641,1003993572.0,967.3939642220179,2700891278.0,96.0
592,9466.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009466z_025537x_006035y_093706F.tiff,17985676.0,129328.0,5.4426224755538755,2895680384.0,611.6824565548739,2475657388.0,95.0
593,9467.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009467z_024210x_005955y_093797F.tiff,26672264.0,61345.0,6.430930392162767,-542276548.0,1163.8780384315376,3786061009.0,87.0
594,9467.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009467z_025537x_004145y_093834F.tiff,24128366.0,62380.0,6.125219514804497,-3625076036.0,758.8734999356278,826850785.0,84.0
595,9467.0,"(26736.0, 4145.0)",9369.0,D:\WorkDrive\Images\FL\009467z_026736x_004145y_093692F.tiff,26417074.0,39475.0,6.399851461539152,-1075509956.0,926.4221429549618,2670607349.0,98.0
596,9468.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009468z_022735x_005314y_093987F.tiff,18699778.0,185405.0,5.077074446778318,-1026232540.0,783.1103628756557,2114789846.0,69.0
597,9468.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009468z_025537x_005728y_093729F.tiff,19280152.0,126141.0,5.4095835166840045,-1106726656.0,354.1823751910789,1681173341.0,95.0
598,9468.0,"(25537.0, 6035.0)",9371.0,D:\WorkDrive\Images\FL\009468z_025537x_006035y_093706F.tiff,17655726.0,126610.0,5.437325469315663,3183662704.0,582.996658415565,2381393467.0,97.0
599,9469.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009469z_024210x_005955y_093797F.tiff,26529416.0,57498.0,6.440228264951108,210163420.0,1111.55799658632,3694817431.0,89.0
600,9469.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009469z_025537x_004145y_093834F.tiff,24147790.0,55376.0,6.119182929264395,-2875130648.0,697.682761895202,910775302.0,86.0
601,9470.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009470z_022735x_005314y_093987F.tiff,18601252.0,181993.0,5.109151827953789,-3030879724.0,752.4963266139931,2169021563.0,71.0
602,9470.0,"(25537.0, 5728.0)",9373.0,D:\WorkDrive\Images\FL\009470z_025537x_005728y_093729F.tiff,18838846.0,123736.0,5.412177982212204,-1633357772.0,340.85891192066345,1654227513.0,97.0
603,9471.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009471z_024210x_005955y_093797F.tiff,26338250.0,54062.0,6.43499385055441,-901228428.0,1043.7137609372403,3563456709.0,91.0
604,9472.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009472z_022735x_005314y_093987F.tiff,18217018.0,182058.0,5.122992240222152,3506023416.0,718.8534884074077,2187915565.0,73.0
605,9473.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009473z_025537x_004145y_093834F.tiff,23999284.0,50042.0,6.104946389034069,667251632.0,634.8929805560903,1054834858.0,90.0
606,9474.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009474z_022735x_005314y_093987F.tiff,18384342.0,175715.0,5.162804406816604,928468904.0,681.3489739275624,2207825113.0,75.0
607,9475.0,"(24210.0, 5955.0)",9380.0,D:\WorkDrive\Images\FL\009475z_024210x_005955y_093797F.tiff,26057588.0,46376.0,6.436638335869826,-3240461000.0,942.6636208187183,3499751461.0,95.0
608,9476.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009476z_022735x_005314y_093987F.tiff,18337744.0,174987.0,5.189904469771797,-270733852.0,656.7810783073992,2258272086.0,77.0
609,9477.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009477z_025537x_004145y_093834F.tiff,23829956.0,46509.0,6.100934284519305,1429397688.0,613.7955474576587,1151402002.0,94.0
610,9478.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009478z_022735x_005314y_093987F.tiff,18183090.0,171054.0,5.2140817799985,2469506736.0,623.756247649926,2260225982.0,79.0
611,9479.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009479z_025537x_004145y_093834F.tiff,23956316.0,44355.0,6.09091769496477,1242776892.0,590.6216750254304,1138228487.0,96.0
612,9481.0,"(25537.0, 4145.0)",9383.0,D:\WorkDrive\Images\FL\009481z_025537x_004145y_093834F.tiff,23846178.0,41315.0,6.078124202676148,1823202652.0,566.4098542068753,1115559298.0,98.0
613,9482.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009482z_022735x_005314y_093987F.tiff,18044072.0,165581.0,5.260276388132373,-325377104.0,576.0391242894362,2239960044.0,83.0
614,9484.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009484z_022735x_005314y_093987F.tiff,18025752.0,162648.0,5.280487284712887,-1661207056.0,554.4407107883773,2210496956.0,85.0
615,9488.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009488z_022735x_005314y_093987F.tiff,17839098.0,158485.0,5.3075909547618325,1096969708.0,502.32215551726193,2120179185.0,89.0
616,9492.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009492z_022735x_005314y_093987F.tiff,17717228.0,152158.0,5.34316631202195,-576586524.0,460.9970969207278,2027569817.0,93.0
617,9496.0,"(22735.0, 5314.0)",9399.0,D:\WorkDrive\Images\FL\009496z_022735x_005314y_093987F.tiff,17739528.0,150208.0,5.3580765466106515,-2300911636.0,443.8078650407314,2013836609.0,97.0
